source,target,edge_type,category
Corrective Powers::ADMINISTRATIVE_FINE,Spain_422,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_424,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_426,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_425,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_428,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_431,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_432,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_433,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_436,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_434,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_438,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_440,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_441,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_439,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_442,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_444,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_445,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_449,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_452,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_453,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_455,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_454,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_459,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_461,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_462,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_464,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_470,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_479,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_473,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_474,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_482,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_481,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_484,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_486,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_490,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_492,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_491,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_494,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_497,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_501,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_500,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_503,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_506,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_502,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_509,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_507,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_508,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_516,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_522,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_518,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_521,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_520,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_526,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_527,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_536,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_533,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_530,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_534,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_535,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_542,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_544,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_545,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_547,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_549,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_550,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_552,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_558,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_553,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_556,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_559,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_557,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_563,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_564,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_568,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_566,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_567,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_575,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_570,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_581,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_582,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_583,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_616,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_618,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_626,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Slovenia_54,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_1,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_3,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_11,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_10,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_15,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_16,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_17,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_20,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_19,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_18,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_26,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_28,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_29,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_30,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_34,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_33,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_36,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_32,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_31,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_38,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_42,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_45,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_48,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_49,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_47,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_50,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_52,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_51,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_53,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_57,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_58,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_63,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_65,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_67,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_69,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_70,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_72,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_71,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_74,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_73,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_79,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_76,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_78,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_84,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_87,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_85,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_91,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_94,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_100,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_102,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_101,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_98,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_103,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_107,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_108,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_109,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_116,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_117,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_121,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_119,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_123,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_129,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_132,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_134,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_135,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_136,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_137,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_139,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_142,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_141,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_140,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_145,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_146,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_148,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_150,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_151,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_159,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_157,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_162,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_163,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_167,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_164,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_171,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_172,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Romania_176,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Portugal_1,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Portugal_5,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Portugal_10,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Poland_1,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Poland_4,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Poland_5,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Poland_8,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Poland_3,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Poland_7,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Poland_9,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Poland_6,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Poland_13,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Poland_12,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Poland_14,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Poland_16,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Poland_18,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Poland_20,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Poland_21,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Poland_24,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Poland_22,exercised,Corrective Powers
United Kingdom_20,Article 5 Principles::ACCOUNTABILITY,violated,Article 5 Principles
United Kingdom_20,Corrective Powers::REPRIMAND,exercised,Corrective Powers
Article 5 Principles::ACCOUNTABILITY,United Kingdom_16,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,United Kingdom_21,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,United Kingdom_24,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,United Kingdom_28,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,United Kingdom_31,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Sweden_2,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Sweden_3,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Sweden_4,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Sweden_1,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Sweden_5,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Sweden_6,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Sweden_12,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Sweden_20,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Sweden_22,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Sweden_30,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Sweden_31,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Sweden_29,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Sweden_35,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Sweden_42,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Sweden_48,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_57,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_78,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_80,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_92,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_97,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_105,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_113,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_134,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_140,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_150,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_153,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_157,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_188,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_189,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_183,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_192,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_193,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_198,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_207,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_217,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_239,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_246,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_256,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_264,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_268,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_275,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_277,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_283,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_309,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_326,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_348,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_351,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_364,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_401,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_399,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_405,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_404,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_415,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_426,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_443,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_442,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_466,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_462,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_468,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_493,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_502,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_539,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_542,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_558,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_564,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_573,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_580,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_585,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_592,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_600,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_607,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_624,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Spain_618,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Slovenia_54,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_13,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_14,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_18,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_26,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_30,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_34,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_31,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_41,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_50,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_46,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_56,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_58,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_67,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_69,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_70,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_76,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_78,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_91,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_98,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_103,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_108,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_117,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_129,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_132,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_141,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_145,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_144,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_148,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_150,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_155,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Romania_172,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Portugal_11,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Portugal_10,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Poland_1,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Poland_3,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Poland_10,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Poland_6,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Poland_13,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Poland_12,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Poland_15,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Poland_17,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Poland_21,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Poland_24,violated,Article 5 Principles
Article 5 Principles::ACCOUNTABILITY,Poland_22,violated,Article 5 Principles
Corrective Powers::REPRIMAND,United Kingdom_25,exercised,Corrective Powers
Corrective Powers::REPRIMAND,United Kingdom_24,exercised,Corrective Powers
Corrective Powers::REPRIMAND,United Kingdom_37,exercised,Corrective Powers
Corrective Powers::REPRIMAND,United Kingdom_35,exercised,Corrective Powers
Corrective Powers::REPRIMAND,United Kingdom_39,exercised,Corrective Powers
Corrective Powers::REPRIMAND,United Kingdom_45,exercised,Corrective Powers
Corrective Powers::REPRIMAND,United Kingdom_48,exercised,Corrective Powers
Corrective Powers::REPRIMAND,United Kingdom_49,exercised,Corrective Powers
Corrective Powers::REPRIMAND,United Kingdom_50,exercised,Corrective Powers
Corrective Powers::REPRIMAND,United Kingdom_55,exercised,Corrective Powers
Corrective Powers::REPRIMAND,Sweden_12,exercised,Corrective Powers
Corrective Powers::REPRIMAND,Sweden_15,exercised,Corrective Powers
Corrective Powers::REPRIMAND,Sweden_16,exercised,Corrective Powers
Corrective Powers::REPRIMAND,Sweden_22,exercised,Corrective Powers
Corrective Powers::REPRIMAND,Sweden_26,exercised,Corrective Powers
Corrective Powers::REPRIMAND,Sweden_30,exercised,Corrective Powers
Corrective Powers::REPRIMAND,Sweden_31,exercised,Corrective Powers
Corrective Powers::REPRIMAND,Sweden_29,exercised,Corrective Powers
Corrective Powers::REPRIMAND,Sweden_34,exercised,Corrective Powers
Corrective Powers::REPRIMAND,Sweden_38,exercised,Corrective Powers
Corrective Powers::REPRIMAND,Sweden_41,exercised,Corrective Powers
Corrective Powers::REPRIMAND,Sweden_47,exercised,Corrective Powers
Corrective Powers::REPRIMAND,Sweden_48,exercised,Corrective Powers
Corrective Powers::REPRIMAND,Sweden_52,exercised,Corrective Powers
Corrective Powers::REPRIMAND,Spain_3,exercised,Corrective Powers
Corrective Powers::REPRIMAND,Spain_10,exercised,Corrective Powers
Corrective Powers::REPRIMAND,Spain_11,exercised,Corrective Powers
Corrective Powers::REPRIMAND,Spain_30,exercised,Corrective Powers
Corrective Powers::REPRIMAND,Spain_34,exercised,Corrective Powers
Corrective Powers::REPRIMAND,Spain_45,exercised,Corrective Powers
