source_id,target_id,distance,weight,match_rank,match_type,stratum_key,source_country,target_country
Spain_245,Spain_409,0.16666666666666666,0.3333333333333333,2,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_245,Spain_127,0.18333333333333335,0.3333333333333333,3,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_325,Spain_388,0.0,0.3333333333333333,1,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_325,Spain_147,0.049999999999999996,0.3333333333333333,2,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_325,Spain_245,0.21666666666666667,0.3333333333333333,3,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_388,Spain_325,0.0,0.3333333333333333,1,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_388,Spain_147,0.049999999999999996,0.3333333333333333,2,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_388,Spain_245,0.21666666666666667,0.3333333333333333,3,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_385,Spain_473,0.0,0.3333333333333333,1,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_385,Spain_121,0.16666666666666666,0.3333333333333333,2,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_385,Spain_506,0.16666666666666666,0.3333333333333333,3,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_409,Spain_245,0.16666666666666666,0.3333333333333333,1,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_409,Spain_127,0.18333333333333335,0.3333333333333333,2,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_409,Spain_616,0.18333333333333335,0.3333333333333333,3,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_443,Spain_105,0.016666666666666666,0.3333333333333333,1,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_443,Spain_147,0.21666666666666667,0.3333333333333333,2,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_443,Spain_511,0.21666666666666667,0.3333333333333333,3,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_473,Spain_385,0.0,0.3333333333333333,1,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_473,Spain_121,0.16666666666666666,0.3333333333333333,2,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_473,Spain_506,0.16666666666666666,0.3333333333333333,3,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_503,Spain_227,0.016666666666666666,0.3333333333333333,1,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_503,Spain_127,0.18333333333333335,0.3333333333333333,2,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_503,Spain_616,0.18333333333333335,0.3333333333333333,3,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_506,Spain_121,0.0,0.3333333333333333,1,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_506,Spain_91,0.016666666666666666,0.3333333333333333,2,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_506,Spain_143,0.03333333333333333,0.3333333333333333,3,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_511,Spain_147,0.16666666666666666,0.3333333333333333,1,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_511,Spain_562,0.16666666666666666,0.3333333333333333,2,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_511,Spain_105,0.19999999999999998,0.3333333333333333,3,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_562,Spain_147,0.16666666666666666,0.3333333333333333,1,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_562,Spain_511,0.16666666666666666,0.3333333333333333,2,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_562,Spain_105,0.19999999999999998,0.3333333333333333,3,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_616,Spain_127,0.0,0.3333333333333333,1,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_616,Spain_245,0.18333333333333335,0.3333333333333333,2,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_616,Spain_503,0.18333333333333335,0.3333333333333333,3,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_624,Spain_105,0.19999999999999998,0.3333333333333333,1,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_624,Spain_443,0.21666666666666667,0.3333333333333333,2,within,0|NA|NA|NA|1|nan|NA,ES,ES
Spain_624,Spain_409,0.2333333333333333,0.3333333333333333,3,within,0|NA|NA|NA|1|nan|NA,ES,ES
Slovenia_4,Slovenia_35,0.016666666666666666,0.5,1,within,0|NA|NA|NA|1|nan|NA,SI,SI
Slovenia_4,Slovenia_28,0.16666666666666666,0.5,2,within,0|NA|NA|NA|1|nan|NA,SI,SI
Slovenia_17,Slovenia_22,0.16666666666666666,1.0,1,within,0|NA|NA|NA|1|nan|NA,SI,SI
Slovenia_22,Slovenia_17,0.16666666666666666,1.0,1,within,0|NA|NA|NA|1|nan|NA,SI,SI
Slovenia_28,Slovenia_4,0.16666666666666666,0.5,1,within,0|NA|NA|NA|1|nan|NA,SI,SI
Slovenia_28,Slovenia_35,0.18333333333333335,0.5,2,within,0|NA|NA|NA|1|nan|NA,SI,SI
Slovenia_35,Slovenia_4,0.016666666666666666,0.5,1,within,0|NA|NA|NA|1|nan|NA,SI,SI
Slovenia_35,Slovenia_28,0.18333333333333335,0.5,2,within,0|NA|NA|NA|1|nan|NA,SI,SI
Slovenia_54,Slovenia_69,0.3,1.0,1,within,0|NA|NA|NA|1|nan|NA,SI,SI
Slovenia_69,Slovenia_54,0.3,1.0,1,within,0|NA|NA|NA|1|nan|NA,SI,SI
Italy_20,Italy_64,0.25,1.0,1,within,0|NA|NA|NA|1|nan|NA,IT,IT
Italy_64,Italy_20,0.25,0.3333333333333333,1,within,0|NA|NA|NA|1|nan|NA,IT,IT
Italy_64,Italy_124,0.25,0.3333333333333333,2,within,0|NA|NA|NA|1|nan|NA,IT,IT
Italy_64,Italy_146,0.2833333333333333,0.3333333333333333,3,within,0|NA|NA|NA|1|nan|NA,IT,IT
Italy_124,Italy_146,0.19999999999999998,0.5,1,within,0|NA|NA|NA|1|nan|NA,IT,IT
Italy_124,Italy_64,0.25,0.5,2,within,0|NA|NA|NA|1|nan|NA,IT,IT
Italy_146,Italy_124,0.19999999999999998,0.5,1,within,0|NA|NA|NA|1|nan|NA,IT,IT
Italy_146,Italy_64,0.2833333333333333,0.5,2,within,0|NA|NA|NA|1|nan|NA,IT,IT
Iceland_16,Iceland_78,0.2857142857142857,1.0,1,within,0|NA|NA|NA|NA|2020-2021|M,IS,IS
Iceland_78,Iceland_16,0.2857142857142857,1.0,1,within,0|NA|NA|NA|NA|2020-2021|M,IS,IS
Spain_265,Spain_302,0.2857142857142857,1.0,1,within,0|NA|NA|NA|NA|2020-2021|N,ES,ES
Spain_302,Spain_265,0.2857142857142857,1.0,1,within,0|NA|NA|NA|NA|2020-2021|N,ES,ES
Slovenia_21,Slovenia_31,0.16865079365079366,1.0,1,within,0|NA|NA|NA|NA|2020-2021|O,SI,SI
Slovenia_31,Slovenia_21,0.16865079365079366,1.0,1,within,0|NA|NA|NA|NA|2020-2021|O,SI,SI
Romania_174,Romania_175,0.0,1.0,1,within,0|NA|NA|NA|NA|2020-2021|O,RO,RO
Romania_175,Romania_174,0.0,1.0,1,within,0|NA|NA|NA|NA|2020-2021|O,RO,RO
Poland_5,Poland_20,0.25454144620811286,1.0,1,within,0|NA|NA|NA|NA|2020-2021|O,PL,PL
Poland_20,Poland_5,0.25454144620811286,1.0,1,within,0|NA|NA|NA|NA|2020-2021|O,PL,PL
Italy_13,Italy_24,0.1250440917107584,1.0,1,within,0|NA|NA|NA|NA|2020-2021|O,IT,IT
Italy_24,Italy_13,0.1250440917107584,1.0,1,within,0|NA|NA|NA|NA|2020-2021|O,IT,IT
Iceland_2,Iceland_29,0.15983245149911815,0.5,1,within,0|NA|NA|NA|NA|2020-2021|O,IS,IS
Iceland_2,Iceland_10,0.28994708994708995,0.5,2,within,0|NA|NA|NA|NA|2020-2021|O,IS,IS
Iceland_10,Iceland_29,0.1640652557319224,0.3333333333333333,1,within,0|NA|NA|NA|NA|2020-2021|O,IS,IS
Iceland_10,Iceland_54,0.2212962962962963,0.3333333333333333,2,within,0|NA|NA|NA|NA|2020-2021|O,IS,IS
Iceland_10,Iceland_51,0.2427248677248677,0.3333333333333333,3,within,0|NA|NA|NA|NA|2020-2021|O,IS,IS
Iceland_23,Iceland_29,0.19819223985890652,0.3333333333333333,1,within,0|NA|NA|NA|NA|2020-2021|O,IS,IS
Iceland_23,Iceland_48,0.2688712522045855,0.3333333333333333,2,within,0|NA|NA|NA|NA|2020-2021|O,IS,IS
Iceland_23,Iceland_10,0.29126984126984123,0.3333333333333333,3,within,0|NA|NA|NA|NA|2020-2021|O,IS,IS
Iceland_29,Iceland_2,0.15983245149911815,0.3333333333333333,1,within,0|NA|NA|NA|NA|2020-2021|O,IS,IS
Iceland_29,Iceland_10,0.1640652557319224,0.3333333333333333,2,within,0|NA|NA|NA|NA|2020-2021|O,IS,IS
Iceland_29,Iceland_23,0.19819223985890652,0.3333333333333333,3,within,0|NA|NA|NA|NA|2020-2021|O,IS,IS
Iceland_48,Iceland_51,0.08258377425044092,0.3333333333333333,1,within,0|NA|NA|NA|NA|2020-2021|O,IS,IS
Iceland_48,Iceland_23,0.2688712522045855,0.3333333333333333,2,within,0|NA|NA|NA|NA|2020-2021|O,IS,IS
Iceland_48,Iceland_10,0.28871252204585535,0.3333333333333333,3,within,0|NA|NA|NA|NA|2020-2021|O,IS,IS
Iceland_51,Iceland_48,0.08258377425044092,0.3333333333333333,1,within,0|NA|NA|NA|NA|2020-2021|O,IS,IS
Iceland_51,Iceland_10,0.2427248677248677,0.3333333333333333,2,within,0|NA|NA|NA|NA|2020-2021|O,IS,IS
Iceland_51,Iceland_54,0.2642857142857143,0.3333333333333333,3,within,0|NA|NA|NA|NA|2020-2021|O,IS,IS
Iceland_54,Iceland_10,0.2212962962962963,0.5,1,within,0|NA|NA|NA|NA|2020-2021|O,IS,IS
Iceland_54,Iceland_51,0.2642857142857143,0.5,2,within,0|NA|NA|NA|NA|2020-2021|O,IS,IS
United Kingdom_19,United Kingdom_62,0.19211576846307385,0.5,1,within,0|NA|NA|NA|NA|2020-2021|NA,GB,GB
United Kingdom_19,United Kingdom_26,0.19673510122611917,0.5,2,within,0|NA|NA|NA|NA|2020-2021|NA,GB,GB
United Kingdom_26,United Kingdom_62,0.19538066723695466,0.5,1,within,0|NA|NA|NA|NA|2020-2021|NA,GB,GB
United Kingdom_26,United Kingdom_19,0.19673510122611917,0.5,2,within,0|NA|NA|NA|NA|2020-2021|NA,GB,GB
United Kingdom_62,United Kingdom_19,0.19211576846307385,0.5,1,within,0|NA|NA|NA|NA|2020-2021|NA,GB,GB
United Kingdom_62,United Kingdom_26,0.19538066723695466,0.5,2,within,0|NA|NA|NA|NA|2020-2021|NA,GB,GB
Sweden_26,Sweden_31,0.21599657827202737,1.0,1,within,0|NA|NA|NA|NA|2020-2021|NA,SE,SE
Sweden_27,Sweden_31,0.25568862275449106,1.0,1,within,0|NA|NA|NA|NA|2020-2021|NA,SE,SE
Sweden_31,Sweden_26,0.21599657827202737,0.5,1,within,0|NA|NA|NA|NA|2020-2021|NA,SE,SE
Sweden_31,Sweden_27,0.25568862275449106,0.5,2,within,0|NA|NA|NA|NA|2020-2021|NA,SE,SE
Spain_293,Spain_563,0.22830054177359566,0.5,1,within,0|NA|NA|NA|NA|2020-2021|NA,ES,ES
Spain_293,Spain_486,0.249258625605931,0.5,2,within,0|NA|NA|NA|NA|2020-2021|NA,ES,ES
Spain_486,Spain_563,0.02994011976047904,0.3333333333333333,1,within,0|NA|NA|NA|NA|2020-2021|NA,ES,ES
Spain_486,Spain_530,0.15761334473909325,0.3333333333333333,2,within,0|NA|NA|NA|NA|2020-2021|NA,ES,ES
Spain_486,Spain_293,0.249258625605931,0.3333333333333333,3,within,0|NA|NA|NA|NA|2020-2021|NA,ES,ES
Spain_530,Spain_486,0.15761334473909325,0.5,1,within,0|NA|NA|NA|NA|2020-2021|NA,ES,ES
Spain_530,Spain_563,0.18755346449957228,0.5,2,within,0|NA|NA|NA|NA|2020-2021|NA,ES,ES
Spain_563,Spain_486,0.02994011976047904,0.3333333333333333,1,within,0|NA|NA|NA|NA|2020-2021|NA,ES,ES
Spain_563,Spain_530,0.18755346449957228,0.3333333333333333,2,within,0|NA|NA|NA|NA|2020-2021|NA,ES,ES
Spain_563,Spain_293,0.22830054177359566,0.3333333333333333,3,within,0|NA|NA|NA|NA|2020-2021|NA,ES,ES
Slovenia_14,Slovenia_47,0.1437125748502994,0.3333333333333333,1,within,0|NA|NA|NA|NA|2020-2021|NA,SI,SI
Slovenia_14,Slovenia_46,0.14414029084687766,0.3333333333333333,2,within,0|NA|NA|NA|NA|2020-2021|NA,SI,SI
Slovenia_14,Slovenia_30,0.21856287425149704,0.3333333333333333,3,within,0|NA|NA|NA|NA|2020-2021|NA,SI,SI
Slovenia_18,Slovenia_30,0.15761334473909325,1.0,1,within,0|NA|NA|NA|NA|2020-2021|NA,SI,SI
Slovenia_29,Slovenia_46,0.07442258340461934,0.3333333333333333,1,within,0|NA|NA|NA|NA|2020-2021|NA,SI,SI
Slovenia_29,Slovenia_47,0.0748502994011976,0.3333333333333333,2,within,0|NA|NA|NA|NA|2020-2021|NA,SI,SI
Slovenia_29,Slovenia_30,0.14285714285714285,0.3333333333333333,3,within,0|NA|NA|NA|NA|2020-2021|NA,SI,SI
Slovenia_30,Slovenia_29,0.14285714285714285,0.3333333333333333,1,within,0|NA|NA|NA|NA|2020-2021|NA,SI,SI
Slovenia_30,Slovenia_18,0.15761334473909325,0.3333333333333333,2,within,0|NA|NA|NA|NA|2020-2021|NA,SI,SI
Slovenia_30,Slovenia_46,0.2172797262617622,0.3333333333333333,3,within,0|NA|NA|NA|NA|2020-2021|NA,SI,SI
Slovenia_46,Slovenia_47,0.00042771599657827206,0.3333333333333333,1,within,0|NA|NA|NA|NA|2020-2021|NA,SI,SI
Slovenia_46,Slovenia_29,0.07442258340461934,0.3333333333333333,2,within,0|NA|NA|NA|NA|2020-2021|NA,SI,SI
Slovenia_46,Slovenia_14,0.14414029084687766,0.3333333333333333,3,within,0|NA|NA|NA|NA|2020-2021|NA,SI,SI
Slovenia_47,Slovenia_46,0.00042771599657827206,0.3333333333333333,1,within,0|NA|NA|NA|NA|2020-2021|NA,SI,SI
Slovenia_47,Slovenia_29,0.0748502994011976,0.3333333333333333,2,within,0|NA|NA|NA|NA|2020-2021|NA,SI,SI
Slovenia_47,Slovenia_14,0.1437125748502994,0.3333333333333333,3,within,0|NA|NA|NA|NA|2020-2021|NA,SI,SI
Norway_58,Norway_81,0.2330196749358426,1.0,1,within,0|NA|NA|NA|NA|2020-2021|NA,NO,NO
Norway_81,Norway_58,0.2330196749358426,1.0,1,within,0|NA|NA|NA|NA|2020-2021|NA,NO,NO
Italy_62,Italy_65,0.23102366695181065,1.0,1,within,0|NA|NA|NA|NA|2020-2021|NA,IT,IT
Italy_65,Italy_62,0.23102366695181065,1.0,1,within,0|NA|NA|NA|NA|2020-2021|NA,IT,IT
Iceland_7,Iceland_44,0.22879954376960368,1.0,1,within,0|NA|NA|NA|NA|2020-2021|NA,IS,IS
Iceland_13,Iceland_20,0.19846022241231823,0.5,1,within,0|NA|NA|NA|NA|2020-2021|NA,IS,IS
Iceland_13,Iceland_12,0.2734958654120331,0.5,2,within,0|NA|NA|NA|NA|2020-2021|NA,IS,IS
Iceland_12,Iceland_13,0.2734958654120331,0.5,1,within,0|NA|NA|NA|NA|2020-2021|NA,IS,IS
Iceland_12,Iceland_20,0.2773453093812375,0.5,2,within,0|NA|NA|NA|NA|2020-2021|NA,IS,IS
Iceland_21,Iceland_36,0.08019674935842601,0.5,1,within,0|NA|NA|NA|NA|2020-2021|NA,IS,IS
Iceland_21,Iceland_20,0.19999999999999998,0.5,2,within,0|NA|NA|NA|NA|2020-2021|NA,IS,IS
Iceland_20,Iceland_37,0.16723695466210436,0.3333333333333333,1,within,0|NA|NA|NA|NA|2020-2021|NA,IS,IS
Iceland_20,Iceland_13,0.19846022241231823,0.3333333333333333,2,within,0|NA|NA|NA|NA|2020-2021|NA,IS,IS
Iceland_20,Iceland_21,0.19999999999999998,0.3333333333333333,3,within,0|NA|NA|NA|NA|2020-2021|NA,IS,IS
Iceland_36,Iceland_21,0.08019674935842601,0.5,1,within,0|NA|NA|NA|NA|2020-2021|NA,IS,IS
Iceland_36,Iceland_20,0.28019674935842603,0.5,2,within,0|NA|NA|NA|NA|2020-2021|NA,IS,IS
Iceland_37,Iceland_20,0.16723695466210436,1.0,1,within,0|NA|NA|NA|NA|2020-2021|NA,IS,IS
Iceland_44,Iceland_7,0.22879954376960368,1.0,1,within,0|NA|NA|NA|NA|2020-2021|NA,IS,IS
Hungary_11,Hungary_13,0.08289136013686912,0.3333333333333333,1,within,0|NA|NA|NA|NA|2020-2021|NA,HU,HU
Hungary_11,Hungary_34,0.1174508126603935,0.3333333333333333,2,within,0|NA|NA|NA|NA|2020-2021|NA,HU,HU
Hungary_11,Hungary_16,0.2888793840889649,0.3333333333333333,3,within,0|NA|NA|NA|NA|2020-2021|NA,HU,HU
Hungary_13,Hungary_34,0.03455945252352438,0.3333333333333333,1,within,0|NA|NA|NA|NA|2020-2021|NA,HU,HU
Hungary_13,Hungary_11,0.08289136013686912,0.3333333333333333,2,within,0|NA|NA|NA|NA|2020-2021|NA,HU,HU
Hungary_13,Hungary_16,0.20598802395209578,0.3333333333333333,3,within,0|NA|NA|NA|NA|2020-2021|NA,HU,HU
Hungary_16,Hungary_34,0.17142857142857143,0.3333333333333333,1,within,0|NA|NA|NA|NA|2020-2021|NA,HU,HU
Hungary_16,Hungary_13,0.20598802395209578,0.3333333333333333,2,within,0|NA|NA|NA|NA|2020-2021|NA,HU,HU
Hungary_16,Hungary_26,0.22982606216139148,0.3333333333333333,3,within,0|NA|NA|NA|NA|2020-2021|NA,HU,HU
Hungary_26,Hungary_39,0.05182492158540063,0.5,1,within,0|NA|NA|NA|NA|2020-2021|NA,HU,HU
Hungary_26,Hungary_16,0.22982606216139148,0.5,2,within,0|NA|NA|NA|NA|2020-2021|NA,HU,HU
Hungary_34,Hungary_13,0.03455945252352438,0.3333333333333333,1,within,0|NA|NA|NA|NA|2020-2021|NA,HU,HU
Hungary_34,Hungary_11,0.1174508126603935,0.3333333333333333,2,within,0|NA|NA|NA|NA|2020-2021|NA,HU,HU
Hungary_34,Hungary_16,0.17142857142857143,0.3333333333333333,3,within,0|NA|NA|NA|NA|2020-2021|NA,HU,HU
Hungary_39,Hungary_26,0.05182492158540063,0.5,1,within,0|NA|NA|NA|NA|2020-2021|NA,HU,HU
Hungary_39,Hungary_16,0.28165098374679215,0.5,2,within,0|NA|NA|NA|NA|2020-2021|NA,HU,HU
France_18,France_20,0.2040633019674936,1.0,1,within,0|NA|NA|NA|NA|2020-2021|NA,FR,FR
France_20,France_18,0.2040633019674936,1.0,1,within,0|NA|NA|NA|NA|2020-2021|NA,FR,FR
Italy_108,Italy_167,0.09138438880706921,1.0,1,within,0|NA|NA|NA|NA|2022-2023|G,IT,IT
Italy_161,Italy_167,0.21840942562592044,1.0,1,within,0|NA|NA|NA|NA|2022-2023|G,IT,IT
Italy_167,Italy_108,0.09138438880706921,0.5,1,within,0|NA|NA|NA|NA|2022-2023|G,IT,IT
Italy_167,Italy_161,0.21840942562592044,0.5,2,within,0|NA|NA|NA|NA|2022-2023|G,IT,IT
Sweden_24,Sweden_35,0.17224373344202162,0.5,1,within,0|NA|NA|NA|NA|2022-2023|J,SE,SE
Sweden_24,Sweden_34,0.17938659058487877,0.5,2,within,0|NA|NA|NA|NA|2022-2023|J,SE,SE
Sweden_34,Sweden_24,0.17938659058487877,0.5,1,within,0|NA|NA|NA|NA|2022-2023|J,SE,SE
Sweden_34,Sweden_35,0.20714285714285713,0.5,2,within,0|NA|NA|NA|NA|2022-2023|J,SE,SE
Sweden_35,Sweden_24,0.17224373344202162,0.5,1,within,0|NA|NA|NA|NA|2022-2023|J,SE,SE
Sweden_35,Sweden_34,0.20714285714285713,0.5,2,within,0|NA|NA|NA|NA|2022-2023|J,SE,SE
Italy_71,Italy_125,0.2201345017322193,0.3333333333333333,1,within,0|NA|NA|NA|NA|2022-2023|J,IT,IT
Italy_71,Italy_89,0.23139392704299983,0.3333333333333333,2,within,0|NA|NA|NA|NA|2022-2023|J,IT,IT
Italy_71,Italy_114,0.2584980639902181,0.3333333333333333,3,within,0|NA|NA|NA|NA|2022-2023|J,IT,IT
Italy_89,Italy_186,0.18986142245771348,0.3333333333333333,1,within,0|NA|NA|NA|NA|2022-2023|J,IT,IT
Italy_89,Italy_125,0.20302628897493374,0.3333333333333333,2,within,0|NA|NA|NA|NA|2022-2023|J,IT,IT
Italy_89,Italy_71,0.23139392704299983,0.3333333333333333,3,within,0|NA|NA|NA|NA|2022-2023|J,IT,IT
Italy_114,Italy_125,0.18122070511514163,0.3333333333333333,1,within,0|NA|NA|NA|NA|2022-2023|J,IT,IT
Italy_114,Italy_89,0.24138985123293258,0.3333333333333333,2,within,0|NA|NA|NA|NA|2022-2023|J,IT,IT
Italy_114,Italy_168,0.2499286733238231,0.3333333333333333,3,within,0|NA|NA|NA|NA|2022-2023|J,IT,IT
Italy_125,Italy_114,0.18122070511514163,0.3333333333333333,1,within,0|NA|NA|NA|NA|2022-2023|J,IT,IT
Italy_125,Italy_89,0.20302628897493374,0.3333333333333333,2,within,0|NA|NA|NA|NA|2022-2023|J,IT,IT
Italy_125,Italy_71,0.2201345017322193,0.3333333333333333,3,within,0|NA|NA|NA|NA|2022-2023|J,IT,IT
Italy_168,Italy_178,0.12958019156307315,0.3333333333333333,1,within,0|NA|NA|NA|NA|2022-2023|J,IT,IT
Italy_168,Italy_186,0.1985428979009578,0.3333333333333333,2,within,0|NA|NA|NA|NA|2022-2023|J,IT,IT
Italy_168,Italy_114,0.2499286733238231,0.3333333333333333,3,within,0|NA|NA|NA|NA|2022-2023|J,IT,IT
Italy_178,Italy_168,0.12958019156307315,0.5,1,within,0|NA|NA|NA|NA|2022-2023|J,IT,IT
Italy_178,Italy_114,0.265223150601182,0.5,2,within,0|NA|NA|NA|NA|2022-2023|J,IT,IT
Italy_186,Italy_89,0.18986142245771348,0.3333333333333333,1,within,0|NA|NA|NA|NA|2022-2023|J,IT,IT
Italy_186,Italy_168,0.1985428979009578,0.3333333333333333,2,within,0|NA|NA|NA|NA|2022-2023|J,IT,IT
Italy_186,Italy_125,0.2725494191970654,0.3333333333333333,3,within,0|NA|NA|NA|NA|2022-2023|J,IT,IT
Italy_98,Italy_119,0.2600558448418987,1.0,1,within,0|NA|NA|NA|NA|2022-2023|N,IT,IT
Italy_119,Italy_177,0.10421854954343068,0.5,1,within,0|NA|NA|NA|NA|2022-2023|N,IT,IT
Italy_119,Italy_98,0.2600558448418987,0.5,2,within,0|NA|NA|NA|NA|2022-2023|N,IT,IT
Italy_177,Italy_119,0.10421854954343068,1.0,1,within,0|NA|NA|NA|NA|2022-2023|N,IT,IT
Norway_51,Norway_72,0.1716500553709856,1.0,1,within,0|NA|NA|NA|NA|2022-2023|O,NO,NO
Norway_72,Norway_51,0.1716500553709856,1.0,1,within,0|NA|NA|NA|NA|2022-2023|O,NO,NO
Sweden_12,Sweden_30,0.15704295704295704,0.3333333333333333,1,within,0|NA|NA|NA|NA|2022-2023|NA,SE,SE
Sweden_12,Sweden_48,0.19862994148708432,0.3333333333333333,2,within,0|NA|NA|NA|NA|2022-2023|NA,SE,SE
Sweden_12,Sweden_22,0.20019980019980022,0.3333333333333333,3,within,0|NA|NA|NA|NA|2022-2023|NA,SE,SE
Sweden_22,Sweden_12,0.20019980019980022,0.5,1,within,0|NA|NA|NA|NA|2022-2023|NA,SE,SE
Sweden_22,Sweden_48,0.2559725988297417,0.5,2,within,0|NA|NA|NA|NA|2022-2023|NA,SE,SE
Sweden_30,Sweden_12,0.15704295704295704,0.5,1,within,0|NA|NA|NA|NA|2022-2023|NA,SE,SE
Sweden_30,Sweden_41,0.2365919794491223,0.5,2,within,0|NA|NA|NA|NA|2022-2023|NA,SE,SE
Sweden_33,Sweden_47,0.27125731411445697,1.0,1,within,0|NA|NA|NA|NA|2022-2023|NA,SE,SE
Sweden_41,Sweden_47,0.16546310832025116,0.3333333333333333,1,within,0|NA|NA|NA|NA|2022-2023|NA,SE,SE
Sweden_41,Sweden_12,0.22240616526330811,0.3333333333333333,2,within,0|NA|NA|NA|NA|2022-2023|NA,SE,SE
Sweden_41,Sweden_30,0.2365919794491223,0.3333333333333333,3,within,0|NA|NA|NA|NA|2022-2023|NA,SE,SE
Sweden_47,Sweden_41,0.16546310832025116,0.5,1,within,0|NA|NA|NA|NA|2022-2023|NA,SE,SE
Sweden_47,Sweden_33,0.27125731411445697,0.5,2,within,0|NA|NA|NA|NA|2022-2023|NA,SE,SE
Sweden_48,Sweden_12,0.19862994148708432,0.3333333333333333,1,within,0|NA|NA|NA|NA|2022-2023|NA,SE,SE
Sweden_48,Sweden_57,0.2416868845440274,0.3333333333333333,2,within,0|NA|NA|NA|NA|2022-2023|NA,SE,SE
Sweden_48,Sweden_22,0.2559725988297417,0.3333333333333333,3,within,0|NA|NA|NA|NA|2022-2023|NA,SE,SE
Sweden_57,Sweden_48,0.2416868845440274,1.0,1,within,0|NA|NA|NA|NA|2022-2023|NA,SE,SE
Spain_49,Spain_186,0.2640645069216498,1.0,1,within,0|NA|NA|NA|NA|2022-2023|NA,ES,ES
Spain_186,Spain_49,0.2640645069216498,1.0,1,within,0|NA|NA|NA|NA|2022-2023|NA,ES,ES
Netherlands_7,Netherlands_23,0.2833166833166833,1.0,1,within,0|NA|NA|NA|NA|2022-2023|NA,NL,NL
Netherlands_23,Netherlands_7,0.2833166833166833,1.0,1,within,0|NA|NA|NA|NA|2022-2023|NA,NL,NL
Italy_69,Italy_106,0.07472527472527472,0.3333333333333333,1,within,0|NA|NA|NA|NA|2022-2023|NA,IT,IT
Italy_69,Italy_142,0.10742115027829312,0.3333333333333333,2,within,0|NA|NA|NA|NA|2022-2023|NA,IT,IT
Italy_69,Italy_158,0.18187526758955327,0.3333333333333333,3,within,0|NA|NA|NA|NA|2022-2023|NA,IT,IT
Italy_76,Italy_96,0.18844013129727413,0.3333333333333333,1,within,0|NA|NA|NA|NA|2022-2023|NA,IT,IT
Italy_76,Italy_69,0.1885114885114885,0.3333333333333333,2,within,0|NA|NA|NA|NA|2022-2023|NA,IT,IT
Italy_76,Italy_106,0.2004995004995005,0.3333333333333333,3,within,0|NA|NA|NA|NA|2022-2023|NA,IT,IT
Italy_90,Italy_105,0.011388611388611388,0.3333333333333333,1,within,0|NA|NA|NA|NA|2022-2023|NA,IT,IT
Italy_90,Italy_145,0.12113600685029256,0.3333333333333333,2,within,0|NA|NA|NA|NA|2022-2023|NA,IT,IT
Italy_90,Italy_69,0.18983873269587553,0.3333333333333333,3,within,0|NA|NA|NA|NA|2022-2023|NA,IT,IT
Italy_96,Italy_156,0.07022977022977024,0.3333333333333333,1,within,0|NA|NA|NA|NA|2022-2023|NA,IT,IT
Italy_96,Italy_76,0.18844013129727413,0.3333333333333333,2,within,0|NA|NA|NA|NA|2022-2023|NA,IT,IT
Italy_96,Italy_106,0.19573283858998144,0.3333333333333333,3,within,0|NA|NA|NA|NA|2022-2023|NA,IT,IT
Italy_106,Italy_142,0.06126730412444698,0.3333333333333333,1,within,0|NA|NA|NA|NA|2022-2023|NA,IT,IT
Italy_106,Italy_69,0.07472527472527472,0.3333333333333333,2,within,0|NA|NA|NA|NA|2022-2023|NA,IT,IT
